DATE_TIME,DC_POWER,AMBIENT_TEMPERATURE
2020-05-30 03:30:00,0.0,23.66515603333333
2020-05-30 03:45:00,0.0,23.861258344827586
2020-05-30 04:00:00,0.0,24.001286
2020-05-30 04:15:00,0.0,23.873749600000004
2020-05-30 04:30:00,0.0,23.773719482758626
2020-05-30 04:45:00,0.0,23.83806323333333
2020-05-30 05:00:00,0.0,23.980964448275863
2020-05-30 05:15:00,0.0,23.834682100000002
2020-05-30 05:30:00,0.0,23.58334133333333
2020-05-30 05:45:00,0.0,23.67274648275861
2020-05-30 06:00:00,140.7866666666667,23.99907926666667
2020-05-30 06:15:00,442.44809523809533,24.317547103448273
2020-05-30 06:30:00,560.7490476190476,24.369366633333332
2020-05-30 06:45:00,1147.0585714285712,24.441856
2020-05-30 07:00:00,3081.5728571428576,25.03589275862069
2020-05-30 07:15:00,3450.626666666666,25.669143733333332
2020-05-30 07:30:00,3217.1109523809523,26.014155068965515
2020-05-30 07:45:00,4497.111428571428,26.21130173333333
2020-05-30 08:00:00,7634.821428571427,27.117775466666664
2020-05-30 08:15:00,6387.034761904762,26.78126465517241
2020-05-30 08:30:00,4802.913333333334,26.109615
2020-05-30 08:45:00,7078.620476190477,25.78837334482759
2020-05-30 09:00:00,10182.483333333332,26.10651663333333
2020-05-30 09:15:00,10001.450476190475,26.51990468965517
2020-05-30 09:30:00,12089.877142857144,26.94084356666667
2020-05-30 09:45:00,17444.22,27.54807216666667
2020-05-30 10:00:00,16845.880476190476,27.910501413793106
2020-05-30 10:15:00,14549.608571428571,28.476782166666666
2020-05-30 10:30:00,20916.294285714284,29.42414586206897
2020-05-30 10:45:00,19676.333809523807,30.913739966666665
2020-05-30 11:00:00,15049.71142857143,31.278098466666666
2020-05-30 11:15:00,20881.36619047619,31.905789172413787
2020-05-30 11:30:00,19438.78,32.40038546666666
2020-05-30 11:45:00,18423.81857142857,32.96299803448276
2020-05-30 12:00:00,14204.161428571428,33.164021700000006
2020-05-30 12:15:00,19192.155238095238,33.14692303333333
2020-05-30 12:30:00,19932.439523809524,34.255510931034486
2020-05-30 12:45:00,17585.426666666666,34.492779533333334
2020-05-30 13:00:00,19048.171904761904,35.015067448275865
2020-05-30 13:15:00,20771.914285714283,35.57238653333333
2020-05-30 13:30:00,19014.211904761905,35.86465056666667
2020-05-30 13:45:00,19174.22476190476,36.170828896551726
2020-05-30 14:00:00,19405.666666666668,35.879103799999996
2020-05-30 14:15:00,19942.59904761905,35.944593655172405
2020-05-30 14:30:00,20084.4,36.025648866666685
2020-05-30 14:45:00,19536.64095238096,36.46223937931035
2020-05-30 15:00:00,20499.79380952381,37.03829123333333
2020-05-30 15:15:00,19083.07285714286,37.428121000000004
2020-05-30 15:30:00,17498.956190476194,36.871171517241365
2020-05-30 15:45:00,16600.78,36.61823533333333
2020-05-30 16:00:00,14930.849523809524,36.55245013793103
2020-05-30 16:15:00,13214.600476190477,36.42646713333333
2020-05-30 16:30:00,11642.917142857144,36.28947668965519
2020-05-30 16:45:00,10083.876190476189,36.38166093333334
2020-05-30 17:00:00,8212.715238095238,35.91564846666665
2020-05-30 17:15:00,6502.986666666665,35.454899103448284
2020-05-30 17:30:00,4823.068571428571,35.16447003571429
2020-05-30 17:45:00,3007.509523809524,34.806607931034485
2020-05-30 18:00:00,1488.494285714286,34.11661996666666
2020-05-30 18:15:00,811.8066666666666,33.7702291724138
2020-05-30 18:30:00,296.4866666666667,33.38554473333334
2020-05-30 18:45:00,0.0,32.99551386206897
2020-05-30 19:00:00,0.0,32.823653166666666
2020-05-30 19:15:00,0.0,32.647284103448285
2020-05-30 19:30:00,0.0,32.199495299999995
2020-05-30 19:45:00,0.0,31.74300303448276
2020-05-30 20:00:00,0.0,30.889555900000005
2020-05-30 20:15:00,0.0,29.999992586206908
2020-05-30 20:30:00,0.0,30.71953423333333
2020-05-30 20:45:00,0.0,30.1452219
2020-05-30 21:00:00,0.0,30.08647
2020-05-30 21:15:00,0.0,29.662378933333336
2020-05-30 21:30:00,0.0,29.786013103448273
2020-05-30 21:45:00,0.0,29.67955723333333
2020-05-30 22:00:00,0.0,29.0949584
2020-05-30 22:15:00,0.0,28.566172620689656
2020-05-30 22:30:00,0.0,28.682131833333337
2020-05-30 22:45:00,0.0,28.516374379310346
2020-05-30 23:00:00,0.0,28.16349693333333
2020-05-30 23:15:00,0.0,27.899650862068967
2020-05-30 23:30:00,0.0,27.798886966666664
2020-05-30 23:45:00,0.0,27.731472633333336
2020-05-31 00:00:00,0.0,27.240089172413807
2020-05-31 00:15:00,0.0,27.18077793333333
2020-05-31 00:30:00,0.0,27.63067831034482
2020-05-31 00:45:00,0.0,27.532306
2020-05-31 01:00:00,0.0,27.24455036666667
2020-05-31 01:15:00,0.0,27.00920258620689
2020-05-31 01:30:00,0.0,27.197297200000005
2020-05-31 01:45:00,0.0,27.05856948275862
2020-05-31 02:00:00,0.0,26.798573966666666
